text,sentiment
"@usuario Porfirio no tiene nada que perder y no le debe nada a YSQ, mas bien deberian ponerse a pensar, digo, si es que su lider se los permite.",NEG
"@usuario Ya cuando este en operaciones ahorita para que, ni que fuera museo.  emoji cara pensativa emoji  emoji cara pensativa emoji  emoji cara pensativa emoji",NEU
@usuario @usuario  url,NEU
@usuario  url,NEU
@usuario @usuario  url,NEU
@usuario  url,NEU
"@usuario Veremos y diremos como dice Caton; falta que funcione; no me gustaria que quedara como un Elefante blanco, y que genere utilidad xke el Tren Maya, sera otro Fobaproa que pagaran varias generaciones, o  demuestrame lo contrario?",NEG
@usuario Enredo de gemelas; pretty woman y amor en manhatan.,NEU
@usuario  url,NEU
"@usuario Y si ya no hay corrupcion, porque esconden todas las compras? De que se esconden? No que eran diferentes a los anteriores? Eso fue lo que tanto criticaron y x eso llegaron a gobernar. Entonces cual es la diferencia con los anteriores gobiernos?  url",NEG
@usuario  url,NEU
@usuario  url,NEU
"@usuario @usuario Bueno, ya podra tener otro uso igual que Av. Paseo de la Reforma.",NEU
@usuario  url,NEU
@usuario No te acabes impuestos y fideicomisos,NEG
@usuario Veremos y diremos,NEU
"@usuario Veremos y diremos, como dice Caton.",NEU
@usuario No tiene nada que presumir,NEG
@usuario  url,NEU
"@usuario @usuario Las vacunas no las regala el gobierno, se compran con nuestros impuestos.",NEG
@usuario @usuario Estaran ansiosos de ir de vacaciones a Venezuela??  url,NEU
"@usuario El bueno es Andy Jr, es el del poder tras el trono.",NEU
@usuario  url,NEU
@usuario En calumniador e incumplido; porque no ha cumplido sus principales promesas de campaña.,NEG
@usuario @usuario Por eso mismo ya se debe desmarcar y ahi nos daremos cuenta de cual cuero salen mas correas. @usuario,NEU
"@usuario @usuario Que, apoco crees en la reeleccion? El presidente mas famoso? Y si es tan famoso para que necesita propaganda? No sera que esas encuestas son patito? Porque solo contabilizan las que estan a favor y te cuelgan cuando estas en contra.",NEG
@usuario Por no decir VICERAL.,NEU
"@usuario Sigue sin internet el carnal Marcelo? Si le queda algo de dignidad deberia de arrojar el todo por el todo y no quedar como todo el gabinete de YSQ, como FLOREROS.",NEG
@usuario Que mugrero de gobierno y mas los paleros y los que solo estan de floreros.,NEG
"@usuario Correcto, a mi tampoco.",NEG
"@usuario @usuario Bravo, Adelante Xochitl.  url",POS
@usuario @usuario  url,NEU
@usuario @usuario  url,NEU
@usuario  url,NEU
@usuario @usuario  url,NEU
@usuario  url,NEU
@usuario @usuario @usuario Que nos pasa? Es el colmo.,NEG
@usuario  url,NEU
@usuario  url,NEU
@usuario @usuario @usuario  url,NEU
@usuario  url,NEU
@usuario  url,NEU
@usuario @usuario  url,NEU
@usuario Bravo  emoji manos aplaudiendo emoji  emoji manos aplaudiendo emoji  emoji manos aplaudiendo emoji  hasta que pueden festejar una de tantas promesas de este gobierno; solo les recuerdo que esto es x un efecto de una guerra donde han muerto miles de gentes y se avecina una crisis e inflacion mundial; claro eso solo lo sabe la gente pensante.,NEG
@usuario  url,NEU
@usuario Me informan que Ebrard no tiene internet desde hace varios dias.,NEG
@usuario  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario Así fué, en el extranjero se decía que había desaparecido, que no quedaba nada, imagínensen la angustia y el dolor",NEG
"@usuario La información que se difundía en las noticias en Francia era qué la Ciudad de México estaba en ruinas, casi desaparecida, que sólo se veían incendios y humo, fué espeluznante en verdad, que dolor.",NEG
@usuario @usuario  emoji chispas emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"@usuario Oh yeah, the full sheeple kit 2022, the mask + the funny flag",NEG
"@usuario Cuidado, a como van las cosas a nivel mundial lo podríamos llegar a tener de presidente... Presidentes xotos y primeras damas trans, hay un chingo...",NEG
"@usuario Tanto esfuerzo...si solo bastaba con eliminar la ""di"" de la palabra y sería más auténtico...",NEU
"@usuario I homeschooled myself against my parent's will, I always understood the world was a fake scenario",NEG
@usuario Google deflated balloon and that's what you get...,NEG
"@usuario We have a lot of work to be done, innocent animals can't wait longer...",NEG
"@usuario Smart Raccoon doesn't need silly, lazy humans taking pictures instead of helping  emoji gato llorando de risa emoji",NEG
@usuario @usuario  emoji corazón brillante emoji  emoji chispas emoji  emoji manos en oración emoji,NEU
"@usuario Yes, make a disgrace of himself is his main skill...",NEG
"If you haven't become stupid in the past 2 years and managed to survive the madness, at this point, you surely are so nauseating waiting for the alien invasion or the meteorite, all the rest is fake AF...",NEG
@usuario  emoji corazón brillante emoji  emoji huellas de pezuñas emoji  emoji marca de beso emoji  emoji marca de beso emoji  emoji marca de beso emoji  emoji corazón brillante emoji,NEU
@usuario Too many anomalies in those pictures,NEG
"@usuario Let's see, one is as rich as a king, the other got the leftovers from the master's table. Money is Babylonian witchcraft, both are evil...",NEG
"@usuario @usuario What happened to the ancient civilizations, the great science, arts? Rats live better than humans now, we already got nothing and believe we're happy...",NEG
"@usuario Elites created a hero, now is time they drag him in the mud...",NEG
@usuario People fear the unknown...,NEG
@usuario ¡Írala!,NEU
"Mi pecho no es bodega, pero hay cosas que necesitan levadura.",NEU
"¿Que en el tramo5 no son hoteleros sino un sector más ""cerdo capitalistoide""?  ¡Zas! El que entendió, entendió. Y el que no, que investigue. Está cañón.",NEG
@usuario  emoji cara sacando la lengua y guiñando un ojo emoji  Suerte.,NEU
"@usuario Pues a sorteo cerrado. Lo haces tú y lo pones en tu testamento. Nadie sabe, nadie supo, sino hasta que ya no estés.",NEG
@usuario En sorteo.  emoji cara sacando la lengua y guiñando un ojo emoji,NEU
@usuario @usuario Cierto.,NEU
"@usuario Bellísimo.  Conservo pocos libros de la biblioteca de mi madre y mi abuelo. Durante mi infancia y hasta que me casé, nos mudábamos mucho. Un pedazo de biblioteca (y acetatos) se iba quedando en el lugar que dejábamos. Hay libros que extraño, pero aprendí a ser desprendida.",POS
"""Casi todas las guerras de los últimos 50 años fueron resultado de las mentiras de los medios""  - Julián Assange   vía @usuario",NEG
@usuario Lo es.,POS
"Interesante lo que se aprende por los hijos. Me cuenta sobre el reto que es hacer cine documental. Pareciera sencillo y poco estimulante, sin embargo, aunque hay un idea gral. planeada, hay que ir construyendo la historia y las tomas conforme pasa el momento.  Desafiante.",NEU
Llegó y me llevo tremenda sorpresa.   emoji cara sonriendo con ojos de corazón emoji  emoji manos en oración emoji  emoji manos en oración emoji   url,NEU
comunicadoresdel pueblo,NEU
"@usuario No, que en Miami sí se habla español.  okbye",NEU
"@usuario Lo sé, por eso no está dentro de mis prioridades. jaja",NEG
ª  emoji cara con ojos en blanco emoji  emoji dedos juntos apuntando hacia arriba tono de piel claro medio emoji  emoji cara revolviéndose de la risa emoji   url,NEU
@usuario @usuario moralmente incongruentes,NEG
@usuario Absolutamente.,NEU
"En un ejercicio de paciencia, sigo leyendo a Tyrmand y noto cómo él mismo desmonta sus argumentos para volverlos a abordar con una falacia mayor.  url",NEG
"@usuario @usuario Gracias, Tadei.  emoji cara con manos abrazando emoji",POS
Gran tuit. Certero.,NEU
"@usuario Así mero, maromero.",NEG
@usuario ¿Sabes cuál es la diferencia entre Cancún y Miami?,NEU
"Buenos días,  Cuatro imágenes sobre gaslighting  url",NEU
@usuario ¿Me creerás si te cuento que no conozco Cancún?  emoji cara llorando de risa emoji 🤷 emoji tono de piel claro emoji ‍,NEU
"Frases de la duermevela: Eso que ves en el otro, es tuyo. Lo que te molesta del otro, vive en ti. noches",POS
@usuario @usuario @usuario Uy. Soez pero certero.,NEU
@usuario @usuario ¡Siempre!,POS
@usuario @usuario Shi  url,NEU
@usuario @usuario ¡Semana tremendamente sanadora! Se te extraña.  Gracias por tutti.,POS
@usuario @usuario  emoji cara con manos abrazando emoji  emoji cara con manos abrazando emoji  emoji cara feliz con ojos sonrientes emoji  emoji manos en oración emoji,NEU
¿De quien se acordaron y por qué de ⁦⁦@usuario⁩ ?  url,NEU
* Sin señalar,NEU
"Qué simpático que los ""ecologistas"" se vayan en contra del Tren Maya y sin señalar a los hoteleros que, debido a intereses económicos, no permitieron la construcción en un tramo que causaba menos impacto.  ¡Bien raro! Hipócritas.",NEG
@usuario @usuario Lo es.,NEU
@usuario Te re-quiero.,POS
"El fantasma del bloqueo que me perseguía desde hace 12 años y me observaba desde la esquina derecha, hoy se esfumó. Lo aniquilaron 24 hrs. de escritura, 29 páginas y una semilla sembrada por @usuario  El género no importaba.Escribir, lo que fuera, era tarea titánica. No +",NEG
"@usuario Económicamente, pero su tema de conversación se concentra en él.",NEU
"Del 2018, pero tan actual.",NEU
Que siga esa hermosa costumbre de demostrarse cariño a través de libros.  url,POS
Lo odían pero viven de él y de la agenda que les marca.,NEG
@usuario @usuario @usuario @usuario @usuario @usuario,NEU
"¡Aprovecho para agradecerte, @usuario por todo tu apoyo! Sos lo más.",POS
"RM acaba de descubrir lo que sucede en toda LatAm tras cualquier cambio de administración. ¿Continuidad? ¡Ay, por favor! Es práctica común, especialmente PRIANISTA, dejar proyectos en el olvido. Como ejemplo construcciones en Atlacomulco o proyectos de Tecnología educativa.",NEG
"¡Já, terminé! Desde el periodo de transición de EPN no escribía algo tan largo. Me mueve el amor propio. ¿Cómo es posible que haya proyectos en todo el mundo excepto en México? No sé cómo, pero de que se arma algo, se arma. Enviamos y seguimos con contratos de Col.",POS
@usuario Desvelada.  emoji cara al revés emoji,NEG
@usuario @usuario @usuario @usuario,NEU
Lo hemos conversado @usuario,NEU
@usuario @usuario,NEU
IMPERDIBLE,POS
Exclamó la duquesa.  url,NEU
"@usuario Adelante, caminante.",POS
"Para mí, cuanto es halagüeño y puro NO empieza y termina en ti.  NO Epístola de Díaz Mirón. noshes",NEU
H20 y las aguas del olvido de Iván Illich.  Recomiendo lectura,POS
@usuario @usuario De verdad pensé que era cuenta parodia.,NEG
"Ahora sí, con nuevas fechas, para quien quiera aprovechar.  url",POS
ayudó*,NEU
"Hace AÑOS no escribía tanto.   Me encanta porque esto ayudo a que el bloqueo se esfumara. Ahora, a agarrar vuelo.  url",POS
"Frase de la duermevela:  Hacemos juicios desde los límites de nuestra experiencia. Enriquece la experiencia, encontrando versiones distintas a sus creencias, quien logra asomarse más allá de la apariencia.",POS
Why is this news and it wasnt when Facebook and Instagram banned everything Russian?  url,NEG
Que necesitan sembrando vida en Argentina.,NEU
@usuario @usuario,NEU
@usuario  emoji cara revolviéndose de la risa emoji  emoji cara lanzando un beso emoji,NEU
Pues no es mala idea. También creo que el avión presidencial bien podría estar en el aifa como el Museo de la corrupción.  noches,NEU
@usuario Quería volar aviones y no me aceptaban por ser mujer. ¡Cómo ha cambiado México!,NEG
@usuario @usuario  emoji manos aplaudiendo tono de piel claro medio emoji  emoji cara revolviéndose de la risa emoji  emoji cara revolviéndose de la risa emoji,NEU
@usuario  url,NEU
@usuario @usuario @usuario Pues checa.,NEU
"@usuario Te iba a decir que qué cruel, pero es muy acertado.",NEG
Mi mamá muy emocionada viendo la inauguración me dice: ¿Te acuerdas cuando querías ser del ejército?,NEU
"Lo lamento, me equivoqué; veo en LinkedIn que de lo que se están quejando EzDeKe el aifa no tiene página Web ni App.""  emoji cara sonriendo con sudor frío emoji  emoji cara con ojos en blanco emoji  emoji cara al revés emoji",NEG
"@usuario De hecho, si agrego la sílaba faltante, no me suenan.  emoji manos en oración emoji",NEU
"Que no lo usen, igual que no iban a usar el segundo piso.",NEG
"Buenos días, especialmente a quienes viven de la especulación.",NEG
"Alguien que me guíe: ¿Es posible  11a 11b 11b 10a en dos estrofas? Ambas, de manera natural salieron así y no les encuentro la vuelta. ¿Se vale?",NEU
@usuario Muuuy bueno.,POS
@usuario  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,NEU
"...tanto las que condujeron al desastre actual como las que intentaron la emancipación"". Gustavo no se quedaba en la crítica, en La Jornada escribió alguna vez que la crítica al sistema era importante, pero que la lucha implicaba también la construcción de algo nuevo.""",NEU
"Homenaje a Gustavo Esteva  url ""Braulio me regaló Repensar el mundo con Iván Illich coordinado por Gustavo, en él, Gustavo señaló ""El mundo cae a pedazos a nuestro alrededor. Caen las ideas que formaron la mentalidad moderna en los últimos doscientos años,...",NEU
@usuario @usuario @usuario,NEU
"Los que no son de izquierda ni de derecha, sino mexicanos odian que un mesías esté dividiendo al país, están muy enojados.  url",NEG
@usuario Lo sé. Gracias.  Descansa y aprovecho: revisa tu Whats. Bsss,POS
"@usuario Te abrazo y estoy cuando me necesites, ya lo sabes.",POS
De ascendencia Sonorense tenía que ser.,NEU
@usuario @usuario @usuario Uy.  emoji cara sonriendo con ojos de corazón emoji,POS
"@usuario Esta es la foto que vi y que me tiene profundamente conmovida.  Sí, claro hay hombres buenos que saben amar y respetar.  Acá estoy y me lanzo a ti en el momento que me necesites. Te quiero mucho.",POS
"@usuario Anita, no sabes cómo te siento ahora. Vi tus palabras en FB y me conmovieron profundamente.  Tengo la hipótesis de que sólo una viuda entiende a otra.  Pocos entienden los muchos lutos que se viven después de esto.  Te adoro con toda mi alma.  Gracias x la foto de nuestro maestro",POS
Acaba de publicar una foto en Rwanda the Heart of Africa  url,NEU
@usuario Y en carne de cañón.,NEG
Las quejas sobre aifa a partir de mañana: ¡EzDeKe No Ay Tren para yegar; ez zolo un Zimuladohr!  De mi se acuerdan.,NEG
"@usuario @usuario ¿Los ""enderezadores"" que quieren torcer las cosas a su modo?",NEG
Lágrimas fachas comienzan a rodar.,NEG
"@usuario @usuario @usuario Sí, tanto a y b son correctos, sólo te comparto que no desaparecieron para que tengas el dato preciso.",NEU
"Iba a preguntar si alguien sabe en cuánto sale un Uber de Las Águilas a Guatemala, pero mejor pagamos uno entre todos desde Las Águilas a 'pasandito' la frontera.  url",NEG
"@usuario @usuario @usuario Opiaceos, efectivamente, pero los tumores no desaparecieron.",NEU
"@usuario @usuario Ni morfina, ni desaparecieron, sin embargo no falleció por ellos.",NEG
@usuario @usuario @usuario @usuario @usuario No es particularmente bonito.,NEG
